,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
3684,100220,KOSPI,비상교육,"서적, 잡지 및 기타 인쇄물 출판업","참고서 출판/소프트웨어 개발,공급",2008-06-30,12월,양태회,http://www.visang.com,서울특별시
3696,030790,KOSPI,비케이탑스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템통합소프트웨어 개발, 전자상거래",2010-11-02,12월,정상용,http://www.bktops.co.kr,서울특별시
3705,005180,KOSPI,빙그레,낙농제품 및 식용빙과류 제조업,"아이스크림,우유,스낵,유산균(욥닥터캡슐) 제조",1978-08-31,12월,전창원,http://www.bing.co.kr,경기도
3709,003960,KOSPI,사조대림,수산물 가공 및 저장 처리업,"게맛살,어육연제품,식용류,배합사료 제조",1976-09-16,12월,김상훈,http://dr.sajo.co.kr,서울특별시
3710,008040,KOSPI,사조동아원,"곡물가공품, 전분 및 전분제품 제조업","제분, 배합사료 제조",1989-06-24,12월,"이인우, 노동환",http://www.dongaone.com,서울특별시
3711,007160,KOSPI,사조산업,어로 어업,"원양어업(참치,명태,오징어),육가공,참치통조림,장류 제조/냉동냉장 창고운영/부동산 임대/컴퓨터,소프트웨어 개발,도매/팝콘,구운김 도매",1989-07-25,12월,"이창주, 김치곤 (각자대표)",http://www.sajo.co.kr,서울특별시
3712,014710,KOSPI,사조씨푸드,수산물 가공 및 저장 처리업,횟감용 참치 및 기타 일반수산물,2012-06-29,12월,최세환,http://www.sajosf.co.kr,서울특별시
3713,006090,KOSPI,사조오양,수산물 가공 및 저장 처리업,"원양어업/수산물가공(게맛살) 제조,수출입/냉동 및 냉장보관/부동산 임대",1986-12-24,12월,정태식,http://www.sajooy.com,서울특별시
3721,001470,KOSPI,삼부토건,토목 건설업,"토목공사,건축공사,포장공사,건설업,분양사업/건설자재 제조",1976-06-26,12월,"이응근,이계연",http://www.sambu.co.kr,서울특별시
3722,530014,KOSPI,삼성 China A50 선물 ETN(H),,,,,,,
3723,530073,KOSPI,삼성 HSCEI ETN(H),,,,,,,
3724,530087,KOSPI,삼성 KRX 2차전지 K-뉴딜 ETN,,,,,,,
3725,530085,KOSPI,삼성 KRX BBIG K-뉴딜 ETN,,,,,,,
3726,530067,KOSPI,삼성 KRX 금현물 ETN,,,,,,,
3727,530072,KOSPI,삼성 S&P500 VIX S/T 선물 ETN(H) C,,,,,,,
3728,530095,KOSPI,삼성 구리 선물 ETN(H),,,,,,,
3729,530083,KOSPI,삼성 금 선물 ETN(H),,,,,,,
3730,530077,KOSPI,삼성 나스닥 100 ETN(H),,,,,,,
3731,530023,KOSPI,삼성 레버리지 China A50 선물 ETN(H),,,,,,,
3732,530075,KOSPI,삼성 레버리지 HSCEI ETN(H),,,,,,,
3733,530088,KOSPI,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,,,,,,,
3734,530086,KOSPI,삼성 레버리지 KRX BBIG K-뉴딜 ETN,,,,,,,
3735,530031,KOSPI,삼성 레버리지 WTI원유 선물 ETN,,,,,,,
3736,530063,KOSPI,삼성 레버리지 구리 선물 ETN(H),,,,,,,
3737,530055,KOSPI,삼성 레버리지 금 선물 ETN(H),,,,,,,
3738,530070,KOSPI,삼성 레버리지 나스닥 100 ETN(H),,,,,,,
3739,530061,KOSPI,삼성 레버리지 은 선물 ETN(H),,,,,,,
3740,530068,KOSPI,삼성 레버리지 천연가스 선물 ETN B,,,,,,,
3741,530081,KOSPI,삼성 레버리지 항셍테크 ETN(H),,,,,,,
3742,530020,KOSPI,삼성 미국 대형 가치주 ETN,,,,,,,
3743,530016,KOSPI,삼성 미국 대형 가치주 ETN(H),,,,,,,
3744,530019,KOSPI,삼성 미국 대형 성장주 ETN,,,,,,,
3745,530015,KOSPI,삼성 미국 대형 성장주 ETN(H),,,,,,,
3746,530089,KOSPI,삼성 은 선물 ETN(H),,,,,,,
3747,530076,KOSPI,삼성 인버스 2X HSCEI ETN(H),,,,,,,
3748,530036,KOSPI,삼성 인버스 2X WTI원유 선물 ETN,,,,,,,
3749,530064,KOSPI,삼성 인버스 2X 구리 선물 ETN(H),,,,,,,
3750,530056,KOSPI,삼성 인버스 2X 금 선물 ETN(H),,,,,,,
3751,530071,KOSPI,삼성 인버스 2X 나스닥 100 ETN(H),,,,,,,
3752,530062,KOSPI,삼성 인버스 2X 은 선물 ETN(H),,,,,,,
3753,530069,KOSPI,삼성 인버스 2X 천연가스 선물 ETN B,,,,,,,
3754,530082,KOSPI,삼성 인버스 2X 항셍테크 ETN(H),,,,,,,
3755,530002,KOSPI,삼성 인버스 China A50 선물 ETN(H),,,,,,,
3756,530074,KOSPI,삼성 인버스 HSCEI ETN(H),,,,,,,
3757,530096,KOSPI,삼성 인버스 구리 선물 ETN(H),,,,,,,
3758,530084,KOSPI,삼성 인버스 금 선물 ETN(H),,,,,,,
3759,530078,KOSPI,삼성 인버스 나스닥 100 ETN(H),,,,,,,
3760,530090,KOSPI,삼성 인버스 은 선물 ETN(H),,,,,,,
3761,530094,KOSPI,삼성 인버스 코스닥 150 선물 ETN,,,,,,,
3762,530092,KOSPI,삼성 인버스 코스피 200 선물 ETN,,,,,,,
3763,530080,KOSPI,삼성 인버스 항셍테크 ETN(H),,,,,,,
3764,530093,KOSPI,삼성 코스닥 150 ETN,,,,,,,
3765,530091,KOSPI,삼성 코스피 200 ETN,,,,,,,
3766,530060,KOSPI,삼성 코스피 양매도 5% OTM ETN,,,,,,,
3767,530066,KOSPI,삼성 코스피 풋매도 4% OTM ETN,,,,,,,
3768,530053,KOSPI,삼성 코스피 풋매도 ETN,,,,,,,
3769,530079,KOSPI,삼성 항셍테크 ETN(H),,,,,,,
3770,006400,KOSPI,삼성SDI,일차전지 및 축전지 제조업,"2차전지, 전자재료 제조 판매",1979-02-27,12월,전영현,http://www.samsungsdi.co.kr,경기도
3771,006405,KOSPI,삼성SDI우,,,,,,,
3772,006660,KOSPI,삼성공조,자동차 신품 부품 제조업,"자동차부품(라디에터,오일쿨러,인터쿨러) 제조,판매",1987-11-28,12월,고호곤,http://www.samsungcc.co.kr,경상남도
3774,028260,KOSPI,삼성물산,기타 전문 도매업,"도소매, 건설, 남자용 정장 제조업 등",2014-12-18,12월,"고정석, 오세철, 한승환",http://www.samsungcnt.com,서울특별시
3775,02826K,KOSPI,삼성물산우B,,,,,,,
3776,207940,KOSPI,삼성바이오로직스,기초 의약물질 및 생물학적 제제 제조업,바이오의약품,2016-11-10,12월,임존종보 (Rim John Chongbo),http://www.samsungbiologics.com,인천광역시
3777,032830,KOSPI,삼성생명,보험업,"생명보험,부동산 임대",2010-05-12,12월,전영묵,http://www.samsunglife.com,서울특별시
3779,018260,KOSPI,삼성에스디에스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT서비스, 물류BPO",2014-11-14,12월,황성우,http://www.samsungsds.com,서울특별시
3780,028050,KOSPI,삼성엔지니어링,"건축기술, 엔지니어링 및 관련 기술 서비스업","산업설비,건물,구축물,토목시설의 설계,시공,공사감리",1996-12-24,12월,최성안,http://www.samsungengineering.co.kr,서울특별시
3781,009150,KOSPI,삼성전기,전자부품 제조업,"영상,음향,통신장비,모듈,다층인쇄회로기판,적층세라믹콘덴서,고주파필터,전압제어발진기,온도보상형수정발진기,칩인덕터,디지털위성방송수신기,광픽업,편향코일",1979-02-27,12월,경계현,http://www.sem.samsung.co.kr,경기도
3782,009155,KOSPI,삼성전기우,,,,,,,
3783,005930,KOSPI,삼성전자,통신 및 방송 장비 제조업,"IMT2000 서비스용 동기식 기지국,교환국장비,데이터단말기,동영상휴대폰,핵심칩,반도체제품,사무,계산 및 회계용기계",1975-06-11,12월,"김기남, 김현석, 고동진",http://www.sec.co.kr,경기도
3784,005935,KOSPI,삼성전자우,,,,,,,
3785,001360,KOSPI,삼성제약,의약품 제조업,"의약품(까스명수,쓸기담,에프킬라에어졸,액체우황청심원) 제조,도매",1975-07-04,12월,"김상재, 김기호 각자대표",http://www.sspharm.co.kr,경기도
3786,010140,KOSPI,삼성중공업,선박 및 보트 건조업,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",1994-01-28,12월,정진택,http://www.samsungshi.com,경기도
3787,010145,KOSPI,삼성중공우,,,,,,,
3788,016360,KOSPI,삼성증권,금융 지원 서비스업,"유가증권의 매매,위탁매매,인수주선",1988-03-28,12월,장석훈,http://www.samsungpop.com,서울특별시
3789,068290,KOSPI,삼성출판사,"서적, 잡지 및 기타 인쇄물 출판업","서적 출판,인쇄,소매/부동산 임대",2002-08-05,12월,김진용,http://www.samsungbooks.com,서울특별시
3790,029780,KOSPI,삼성카드,기타 금융업,"신용카드업,상품신용판매,현금서비스,카드론,리스,기업대출,여행업무,통신판매",2007-06-27,12월,김대환,http://www.samsungcard.co.kr,서울특별시
3791,000810,KOSPI,삼성화재,보험업,"손해보험의 원수,재보험,운용자산의 투자활동",1975-06-30,12월,최영무,http://www.samsungfire.com,서울특별시
3792,000815,KOSPI,삼성화재우,,,,,,,
3793,006110,KOSPI,삼아알미늄,1차 비철금속 제조업,"알루미늄박지,은박지,은박가공품,알페이스트 제조,도매,수출",1980-12-05,12월,"한남희,하상용",http://www.sama-al.com,경기도
3795,145990,KOSPI,삼양사,기타 식품 제조업,설탕,2011-12-05,12월,"송자량, 강호성",http://www.samyangcorp.com,서울특별시
3796,145995,KOSPI,삼양사우,,,,,,,
3797,003230,KOSPI,삼양식품,기타 식품 제조업,"라면,스낵,유제품,장유,식용유,사료,향신료,건강음료(루이보스 티) 제조,도매",1975-06-30,12월,"정태운, 진종기",http://www.samyangfoods.com,서울특별시
3799,002170,KOSPI,삼양통상,"가죽, 가방 및 유사제품 제조업","피혁원단,혁제운동화,혁제장갑,혁제스포츠용품 제조,상품중개,무역",1989-11-10,12월,허남각,http://www.samyangts.com,서울특별시
3800,272550,KOSPI,삼양패키징,플라스틱제품 제조업,PET 용기 및 아셉틱 OEM,2017-11-29,12월,조덕희,http://www.samyangpackaging.co.kr/,서울특별시
3801,000070,KOSPI,삼양홀딩스,기타 금융업,"지주회사,경영자문컨설팅",1968-12-27,12월,"엄태웅, 윤재엽",http://www.samyang.com,서울특별시
3802,000075,KOSPI,삼양홀딩스우,,,,,,,
3803,002810,KOSPI,삼영무역,기타 전문 도매업,"화공약품, 안경렌즈",1988-03-28,12월,이승용,http://www.samyung.co.kr,서울특별시
3807,005680,KOSPI,삼영전자,전자부품 제조업,"전자부품(알루미늄 전해콘덴서),전기이중층콘덴서,센서 제조,도매",1976-12-28,12월,"변동준, 김성수(각자 대표이사)",http://www.samyoung.co.kr,경기도
3808,003720,KOSPI,삼영화학,플라스틱제품 제조업,"합성수지(BOPP,캐파시타),PPC,랩,종이상자(카톤팩) 제조",1976-06-30,12월,이석준,http://www.sycc.co.kr,서울특별시
3809,023000,KOSPI,삼원강재,자동차 신품 부품 제조업,"열간압연제품(평강,봉강,특수이형강,환강,자동차용 겹판스프링) 제조,판매",2011-07-22,12월,"허재철, 장범석 (각자대표)",http://www.samwon-steel.co.kr,경상북도
3810,004380,KOSPI,삼익THK,일반 목적용 기계 제조업,"직선운동시스템,메카트로시스템,기타정밀 자동화기기 제조,판매/전자상거래,인터넷 관련 s/w,h/w 개발,판매,유지보수",1989-09-26,12월,"진영환, 전영배",http://www.samickthk.co.kr,대구광역시
3811,002450,KOSPI,삼익악기,악기 제조업,"피아노,기타,현악기,전자악기,동 부분품 제조,임대,도매",1988-09-30,12월,"김종섭, 이형국",http://www.samick.co.kr,충청북도
3814,004440,KOSPI,삼일씨엔에스,"시멘트, 석회, 플라스터 및 그 제품 제조업","PHC파일, 골재, 강교제작",2016-03-30,12월,정용근,http://www.daelimcns.co.kr,서울특별시
3815,000520,KOSPI,삼일제약,의약품 제조업,"양약(부루펜,액티피드,포리부틴) 제조,도매",1985-05-29,12월,"허승범, 김상진 (각자 대표이사)",http://www.samil-pharm.com,서울특별시
3816,009770,KOSPI,삼정펄프,"펄프, 종이 및 판지 제조업","지류화장지,안면용,위생용 티슈 제조,판매",2006-10-17,12월,전성오,http://www.sjpulp.com,경기도
3820,005500,KOSPI,삼진제약,의약품 제조업,"의약품(게보린,세트라졸,염산나록손) 제조,판매,수출입,약초재배",1988-06-18,12월,"장홍순, 최용주",http://www.samjinpharm.co.kr,서울특별시
3822,004690,KOSPI,삼천리,연료용 가스 제조 및 배관공급업,도시가스 공급/부동산 임대,1976-12-23,12월,"이찬의, 유재권",http://www.samchully.co.kr,서울특별시
3826,010960,KOSPI,삼호개발,기반조성 및 시설물 축조관련 전문공사업,"토공사,철근콘크리트공사,포장공사,미장방수공사,상하수도공사,수중공사,비계구조물해체공사/골재,아스콘 제조,판매,중기임대",2005-05-12,12월,심재범,http://www.samhodev.co.kr/,충청남도
3828,004450,KOSPI,삼화왕관,기타 금속 가공제품 제조업,"납세용 일반병마개,알루미늄캡,플라스틱캡 제조,판매,금속인쇄,수출",1976-05-28,12월,고기영,http://www.samhwa.co.kr,경기도
3829,009470,KOSPI,삼화전기,전자부품 제조업,"콘덴서 제조,판매",1986-11-24,12월,"오영주, 박종온",http://www.samwha.co.kr,충청북도
3830,011230,KOSPI,삼화전자,영상 및 음향기기 제조업,"전자부품(페라이트 코어,SMPS,편향요크(DY),고압변성기(FBT)용코어) 제조,판매",1987-05-25,12월,"오영주, 이건화",http://www.samwha.co.kr,경기도
3831,001820,KOSPI,삼화콘덴서,전자부품 제조업,콘덴서(축전기) 제조,1976-06-26,12월,"오영주, 박진",http://www.samwha.com,경기도
3832,000390,KOSPI,삼화페인트,기타 화학제품 제조업,"건축용페인트,공업용페인트,분체도료 등 제조",1993-09-10,12월,"오진수,류기붕(각자대표)",http://www.samhwa.com,경기도
3837,001290,KOSPI,상상인증권,금융 지원 서비스업,유가증권 매매,1988-09-23,12월,이명수,http://www.sangsanginib.com,서울특별시
3838,041650,KOSPI,상신브레이크,자동차 신품 부품 제조업,"자동차 브레이크 슈 어셈블리,브레이크패드 제조/군납업,무역/부동산 임대",2004-10-27,12월,"김효일, 박세종",http://www.sangsin.com,대구광역시
3844,075180,KOSPI,새론오토모티브,자동차 신품 부품 제조업,"자동차부품(브레이크패드,라이닝)",2005-10-21,12월,"정경호, 이시이 야스지",http://www.saeronauto.co.kr,충청남도
3847,007540,KOSPI,샘표,기타 금융업,"간장,된장,고추장 제조,가공,판매,무역",1976-06-29,12월,박진선,http://www.sempio.com,서울특별시
3848,248170,KOSPI,샘표식품,기타 식품 제조업,간장,2016-08-09,12월,박진선,http://www.sempio.com,서울특별시
3854,007860,KOSPI,서연,기타 금융업,"자동차부품(승용차내장품-도어트림,헤드라이닝,승용차시트) 제조,도매",1989-09-09,12월,유양석,http://www.seo-yon.com,경기도
3855,200880,KOSPI,서연이화,자동차 신품 부품 제조업,자동차 도어 트림 및 시트,2014-08-08,12월,강용석,http://www.seoyoneh.com,경기도
3857,017390,KOSPI,서울가스,연료용 가스 제조 및 배관공급업,"도시가스공급,가스공급설비공사",1995-08-18,12월,공동대표이사 박근원 공동대표이사 김진철,http://www.seoulgas.co.kr,서울특별시
3862,004410,KOSPI,서울식품,기타 식품 제조업,"빵,스넥,마아가린,유지류,사료 제조,도매",1973-12-28,12월,서성훈,http://seoul-food.co.kr,충청북도
3863,004415,KOSPI,서울식품우,,,,,,,
3867,021050,KOSPI,서원,금속 주조업,"비철금속(황동 빌레트,인코트) 제조,재생원료생산",1996-01-30,12월,"조시영, 조경호",http://www.swbrass.co.kr,경기도
3875,008490,KOSPI,서흥,기타 화학제품 제조업,"의약품(하드캅셀,건강보조식품,소프트캅셀),건강보조식품,인삼제품 제조,판매",1990-03-27,12월,양주환,http://www.suheung.com,충청북도
3880,007610,KOSPI,선도전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,중전기기 제조,도매/전기공사",1989-11-30,12월,"전동준, 남삼우(각자 대표이사)",http://www.seondo.co.kr,경기도
3883,136490,KOSPI,선진,동물용 사료 및 조제식품 제조업,조제동물사료,2011-02-16,12월,이범권,,경기도
3887,014910,KOSPI,성문전자,전자부품 제조업,"콘덴서용 증착필름,압력분무식 플러스자동도포기 제조,판매",1990-03-24,12월,신준섭,http://www.smec-korea.co.kr,경기도
3888,014915,KOSPI,성문전자우,,,,,,,
3889,003080,KOSPI,성보화학,"비료, 농약 및 살균, 살충제 제조업","완제농약(해비치과립,카스텔란),원제농약(슈퍼유나니,다이아톤) 제조,도매",1976-12-23,12월,윤정선,http://www.sbcc.kr,경기도
3890,004980,KOSPI,성신양회,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트,레미콘 제조",1976-06-30,12월,김상규,http://www.sungshincement.co.kr,서울특별시
3891,004985,KOSPI,성신양회우,,,,,,,
3892,011300,KOSPI,성안,직물직조 및 직물제품 제조업,"제직,염색,폴리에스터직물,자수직물봉제 제조,판매/임대료,관리비 수입",1995-11-10,12월,박상태,http://www.startex.co.kr,대구광역시
3896,000180,KOSPI,성창기업지주,회사 본부 및 경영 컨설팅 서비스업,"합판, 마루, 파티클보드, 우드칩, 포르말린 등 제조",1976-06-02,12월,우인석,http://www.sce.kr,부산광역시
3900,002420,KOSPI,세기상사,"영화, 비디오물, 방송프로그램 제작 및 배급업","극장(영화상영)/극영화,만화영화 제조/음식료품,일용잡화 소매/부동산 임대",1968-12-27,12월,조영준,http://daehancinema.com,서울특별시
3903,004360,KOSPI,세방,도로 화물 운송업,"도로운송,항만하역,창고,지게차 임대",1977-05-19,12월,최종일,http://www.sebang.com,부산광역시
3904,004365,KOSPI,세방우,,,,,,,
3905,004490,KOSPI,세방전지,일차전지 및 축전지 제조업,"자동차용 및 산업용 축전지(연축전지) 제조,판매",1987-11-28,12월,"대표이사 원성연, 대표이사 차주호",http://www.gbattery.com,서울특별시
3907,001430,KOSPI,세아베스틸,1차 철강 제조업,"특수강,철도용품,자동차부품 제조,수출입",1991-03-12,12월,"김철희, 박준두",http://www.seahbesteel.co.kr,서울특별시
3908,306200,KOSPI,세아제강,1차 철강 제조업,강관,2018-10-05,12월,"이휘령, 김석일",http://www.seahsteel.co.kr,서울특별시
3909,003030,KOSPI,세아제강지주,기타 금융업,경영컨설팅업,1969-05-13,12월,"이순형, 김태현",http://www.seahsteel.co.kr/company/holdings/,서울특별시
3910,019440,KOSPI,세아특수강,1차 철강 제조업,"냉간압조용선재,마봉강,스테인레스봉강 제조",2011-06-01,12월,서영범,http://www.seahsp.co.kr,경상북도
3911,058650,KOSPI,세아홀딩스,1차 철강 제조업,지주회사/투자 및 경영컨설팅/부동산 임대,2001-07-30,12월,"이태성, 천정철",http://www.seahholdings.co.kr,서울특별시
3913,013000,KOSPI,세우글로벌,기타 전문 도매업,"화공약품.엔지니어링 플라스틱,페놀계제품,석유화학제품 판매/철재가구,사무목재가구 제조/교육사업",1989-09-05,12월,안백순,http://www.sewoo21.co.kr,인천광역시
3917,091090,KOSPI,세원이앤씨,"구조용 금속제품, 탱크 및 증기발생기 제조업","화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매",2006-07-31,12월,"유승주, 이종인 (공동 대표이사)",http://www.sewonenc.com,경상남도
3918,021820,KOSPI,세원정공,자동차 신품 부품 제조업,"자동차부품(차체류,램프류) 제조",1996-07-03,06월,"김문기, 김상현",http://www.se-won.co.kr,대구광역시
3919,067830,KOSPI,세이브존I&C,종합 소매업,"대형할인점(백화점)/부동산 임대/주차장,문화센터 운영",2002-07-25,12월,김현동,http://www.savezone.co.kr,서울특별시
3920,033530,KOSPI,세종공업,자동차 신품 부품 제조업,"자동차부품,자동차소음기(머플러),배기가스정화기,배기계통부품 제조",2002-09-25,12월,"박정길, 김기홍, 김익석 (각자 대표이사)",http://www.sjku.co.kr,울산광역시
3924,075580,KOSPI,세진중공업,선박 및 보트 건조업,"선박 Deck House, LPG Tank, Upper Deck Unit, 해양플랜트 Living Quarter",2015-11-30,12월,최양환,http://www.sejinheavy.com,울산광역시
3928,027970,KOSPI,세하,"펄프, 종이 및 판지 제조업","백판지,마니라판지,지류,하수처리기계 제조/상하수도설비공사,수질오염방지시설공사",1996-07-03,12월,"이제선, 안재호",http://www.seha.co.kr,대구광역시
3931,308170,KOSPI,센트랄모텍,자동차 신품 부품 제조업,"이너레이스, 오디 클러치보스, 로터샤프트, 슬리브기어, 컨트롤 암, 엑슬",2019-11-25,12월,"이종철, 강태룡",http://www.centralmotek.co.kr,울산광역시
3932,012600,KOSPI,센트럴인사이트,일반 목적용 기계 제조업,"금융단말기(현금자동입출금기,온라인단말기),통신기기 제조,판매",1990-07-10,12월,엄태희,http://www.chunghocomnet.com,서울특별시
3940,068270,KOSPI,셀트리온,기초 의약물질 및 생물학적 제제 제조업,"램시마, 트룩시마, 허쥬마",2018-02-09,12월,기우성,http://www.celltrion.com,인천광역시
3951,336370,KOSPI,솔루스첨단소재,전자부품 제조업,"동박, 유압기기 등",2019-10-18,12월,"진대제, 서광벽(각자 대표이사)",http://www.solusadvancedmaterials.com,전라북도
3952,33637K,KOSPI,솔루스첨단소재1우,,,,,,,
3953,33637L,KOSPI,솔루스첨단소재2우B,,,,,,,
3955,248070,KOSPI,솔루엠,전자부품 제조업,"POWER, 3in1 Board, ESL 등",2021-02-02,12월,전성호,http://www.solu-m.com,경기도
3960,004430,KOSPI,송원산업,기타 화학제품 제조업,"폴리머첨가제(PVC안정제,산화방지제),폴리우레탄수지,프라스틱첨가제 제조",1977-06-25,12월,김충식 대표이사,http://www.songwon.com,울산광역시
3963,017550,KOSPI,수산중공업,특수 목적용 기계 제조업,"유압브레이커,트럭크레인,플라즈마 파암장비,특장차,산업기계,건설기계 제조,도매",1991-08-30,12월,"김병현, 정석현(각자 대표이사)",http://www.soosan.co.kr,경기도
3973,053210,KOSPI,스카이라이프,텔레비전 방송업,위성방송서비스,2011-06-03,12월,김철수,http://www.ktskylife.co.kr,서울특별시
3989,134790,KOSPI,시디즈,가구 제조업,의자,2011-01-25,12월,대표이사 이상배,http://www.sidiz.com,경기도
3995,016590,KOSPI,신대양제지,"골판지, 종이 상자 및 종이용기 제조업","골판지용 골심지,라이너지 제조,수출입",1995-12-21,12월,"권혁홍, 권택환, 이상천 (각자 대표이사)",http://www.dygroup.co.kr,경기도
3997,029530,KOSPI,신도리코,컴퓨터 및 주변장치 제조업,"복사기, 3D프린터, 프린터, 주변기기 제조,판매",1996-12-24,12월,"황성식, 권오성",http://www.sindoh.com,서울특별시
3998,004970,KOSPI,신라교역,어로 어업,"원양어업(참치,명태,휠레트,연육,명란,새우),어획물 판매/직물 수출",1976-06-30,12월,김호운,http://www.sla.co.kr,서울특별시
4003,011930,KOSPI,신성이엔지,반도체 제조업,"태양전지, 태양광모듈 제조 및 판매, 태양광 발전설치공사, 클린룸, 자동화장비",1996-07-31,12월,"이지선, 안윤수",http://www.shinsungeng.com,경기도
4004,01193219,KOSPI,신성이엔지 37WR,,,,,,,
4005,005390,KOSPI,신성통상,기타 전문 도매업,"의류,악세사리(모자,벨트,가방) 도매/의류 제조",1975-12-22,06월,대표이사 염태순,http://www.ssts.co.kr,서울특별시
4006,004170,KOSPI,신세계,종합 소매업,"백화점,할인점(E마트)",1985-08-19,12월,차정호,http://www.shinsegae.com,서울특별시
4007,035510,KOSPI,신세계 I&C,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT시스템 개발, 운영 및 유지보수, IT 컨설팅, IT장비솔루션 총판, 아웃소싱, IDC, IT기기 및 휴대폰 유통, 전자상품권",2006-05-18,12월,손정현,http://www.shinsegae-inc.com,서울특별시
4008,034300,KOSPI,신세계건설,건물 건설업,"토목,건축,건축관련기술서비스,빌딩관리용역,골프장,내장공사,시설개보수,설계용역",2002-06-17,12월,윤명규,http://httpswww.shinsegae-enc.com,서울특별시
4009,031430,KOSPI,신세계인터내셔날,"섬유, 의복, 신발 및 가죽제품 소매업","섬유, 의복, 신발 및 가죽제품 소매",2011-07-14,12월,"장재영, 이길한, 손문국 (각자대표)",http://www.sikorea.co.kr,서울특별시
4010,031440,KOSPI,신세계푸드,음식점업,"단체급식, 식자재유통, 외식",2010-04-29,12월,송현석,http://www.shinsegaefood.com,서울특별시
4011,006880,KOSPI,신송홀딩스,산업용 농·축산물 및 동·식물 도매업,사업경영 및 관리자문,2013-11-21,12월,조갑주,http://www.singsongholdings.com,서울특별시
4015,005800,KOSPI,신영와코루,봉제의복 제조업,"여성용 내의류(화운데이션,란제리,블래지어),환자,노령자용 파자마,남성용 내의류 제조",1976-12-28,12월,"이의평, 이성원",http://www.shinyoungwacoal.co.kr/,서울특별시
4016,001720,KOSPI,신영증권,금융 지원 서비스업,증권업,1987-08-24,03월,"원종석, 황성엽",http://www.shinyoung.com,서울특별시
4017,001725,KOSPI,신영증권우,,,,,,,
4018,009270,KOSPI,신원,봉제의복 제조업,"여성,남성의류,스웨터,의복관련 악세사리,사카린,망초 제조,판매,수출입/섬유의류 도매/신용카드업/의류전문 물류대행 및 임대사업",1988-08-24,12월,박정주,http://www.sw.co.kr,서울특별시
4019,009275,KOSPI,신원우,,,,,,,
4021,002700,KOSPI,신일전자,기계장비 및 관련 물품 도매업,"가정용 전기기구(선풍기,난로,세탁기),전자기구,연구기구 제조,수출입",1975-09-30,12월,정윤석,http://www.shinil.co.kr,충청남도
4025,019170,KOSPI,신풍제약,의약품 제조업,"의약품(항생제,혈전용해제,향정신성약품,구충제) 제조,판매",1990-01-20,12월,유 제 만,http://www.shinpoong.co.kr,경기도
4026,019175,KOSPI,신풍제약우,,,,,,,
4027,002870,KOSPI,신풍제지,"펄프, 종이 및 판지 제조업","마닐라판지 제조,도소매",1976-06-30,12월,정학헌,http://www.shinpoongpaper.com,서울특별시
4028,500059,KOSPI,신한 FnGuide 메타버스 ETN,,,,,,,
4029,500001,KOSPI,신한 K200 USD 선물 바이셀 ETN,,,,,,,
4030,500058,KOSPI,신한 S&P500 VIX S/T 선물 ETN C,,,,,,,
4031,500002,KOSPI,신한 USD K200 선물 바이셀 ETN,,,,,,,
4032,500015,KOSPI,신한 WTI원유 선물 ETN(H),,,,,,,
4033,500018,KOSPI,신한 구리 선물 ETN(H),,,,,,,
4034,500016,KOSPI,신한 금 선물 ETN(H),,,,,,,
4035,500009,KOSPI,신한 다우존스지수 선물 ETN(H),,,,,,,
4036,500011,KOSPI,신한 달러인덱스 선물 ETN(H),,,,,,,
4037,500056,KOSPI,신한 레버리지 Russell 2000 ETN,,,,,,,
4038,500050,KOSPI,신한 레버리지 S&P500 선물 ETN,,,,,,,
4039,500019,KOSPI,신한 레버리지 WTI원유 선물 ETN(H),,,,,,,
4040,500040,KOSPI,신한 레버리지 구리 선물 ETN,,,,,,,
4041,500037,KOSPI,신한 레버리지 금 선물 ETN,,,,,,,
4042,500020,KOSPI,신한 레버리지 다우존스지수 선물 ETN(H),,,,,,,
4043,500035,KOSPI,신한 레버리지 미국달러 선물 ETN,,,,,,,
4044,500029,KOSPI,신한 레버리지 은 선물 ETN(H),,,,,,,
4045,500053,KOSPI,신한 레버리지 천연가스 선물 ETN,,,,,,,
4046,500004,KOSPI,신한 브렌트원유 선물 ETN(H),,,,,,,
4047,500013,KOSPI,신한 옥수수 선물 ETN(H),,,,,,,
4048,500017,KOSPI,신한 은 선물 ETN(H),,,,,,,
4049,500057,KOSPI,신한 인버스 2X Russell 2000 ETN,,,,,,,
4050,500051,KOSPI,신한 인버스 2X S&P500 선물 ETN,,,,,,,
4051,500027,KOSPI,신한 인버스 2X WTI원유 선물 ETN(H),,,,,,,
4052,500041,KOSPI,신한 인버스 2X 구리 선물 ETN,,,,,,,
4053,500038,KOSPI,신한 인버스 2X 금 선물 ETN,,,,,,,
4054,500028,KOSPI,신한 인버스 2X 다우존스지수 선물 ETN(H),,,,,,,
